ZIP_CODE,EV_LEVEL_1,EV_LEVEL_2,EV_FAST,NETWORK_TYPE_ChargePoint,NETWORK_TYPE_Non-Networked,NETWORK_TYPE_Other-Network,TOTAL_HOUSEHOLDS,MEDIAN_INCOME,REG_COUNTS
49441,0,2,0,1,0,0,15121.0,52612.0,85
49444,0,4,12,3,2,1,60228.0,244998.0,276
49446,0,1,0,0,1,0,967.0,61250.0,1
49453,0,2,2,3,0,0,3498.0,228750.0,174
49454,0,0,4,4,0,0,7120.0,201428.0,0
49456,0,4,0,2,0,0,16064.0,136392.0,164
49461,0,2,2,2,0,1,10590.0,181599.0,87
49464,0,25,0,14,0,0,143878.0,1061186.0,1456
49503,0,25,0,9,1,1,173492.0,526284.0,2035
49504,0,4,0,2,0,1,46263.0,153144.0,306
49505,0,0,2,2,0,0,26964.0,105786.0,268
49508,0,3,0,1,0,1,29602.0,114808.0,178
49509,0,3,0,0,1,0,10011.0,49795.0,33
49512,0,15,11,4,5,3,91788.0,636204.0,672
49525,0,4,2,0,3,0,34773.0,211998.0,504
49544,0,0,6,2,0,1,12102.0,184731.0,51
49546,0,4,0,0,2,1,39381.0,216849.0,528
49548,0,8,0,3,1,0,48088.0,203148.0,152
49601,0,4,14,4,0,2,52410.0,287634.0,210
49610,0,5,0,1,0,1,0.0,0.0,0
49615,0,2,0,1,0,0,1729.0,57043.0,11
49625,0,3,0,0,1,0,450.0,48214.0,5
49627,0,0,2,2,0,0,180.0,161000.0,0
49630,0,3,0,0,2,0,1390.0,131980.0,6
49631,0,2,0,1,0,0,2478.0,41667.0,0
49635,0,6,0,0,0,3,4410.0,169038.0,57
49636,0,3,0,0,1,2,588.0,257499.0,39
49637,0,2,0,1,0,0,1282.0,54063.0,18
49640,0,1,0,0,1,0,632.0,47656.0,9
49643,0,2,0,1,0,0,2704.0,67308.0,9
49646,0,0,4,4,0,0,13636.0,183832.0,8
49660,0,0,2,2,0,0,11076.0,101736.0,46
49670,0,3,0,0,0,1,903.0,55809.0,17
49675,0,2,0,0,1,0,397.0,68281.0,2
49677,0,2,0,0,1,0,2826.0,42989.0,6
49682,0,2,0,0,0,1,1676.0,68263.0,22
49683,0,5,0,1,1,1,2430.0,133548.0,21
49684,1,38,11,5,3,6,235410.0,860748.0,1008
49685,0,4,2,4,0,0,0.0,0.0,124
49686,0,15,0,1,3,3,98378.0,456036.0,623
49690,0,3,0,0,0,1,2812.0,74444.0,23
49701,0,8,12,6,0,2,3672.0,345000.0,40
49709,0,2,0,0,1,0,1705.0,41024.0,4
49712,0,2,0,0,1,0,3494.0,58893.0,27
49713,0,2,0,0,0,1,875.0,58542.0,1
49715,1,0,0,0,1,0,1328.0,59625.0,3
49720,0,2,0,0,1,0,4052.0,54754.0,52
49721,0,5,0,0,2,0,12446.0,88674.0,36
49735,0,6,16,4,1,2,56434.0,382249.0,133
49740,0,2,0,0,0,1,3222.0,68028.0,47
49746,0,2,0,0,1,0,1562.0,42398.0,2
49749,0,0,2,2,0,0,3766.0,107798.0,34
49756,0,2,0,0,1,0,1804.0,39708.0,4
49762,0,1,0,0,0,1,331.0,48083.0,1
49765,0,2,0,0,1,0,1677.0,45845.0,1
49770,0,11,2,2,2,3,52360.0,403998.0,511
49779,0,0,2,2,0,0,3986.0,94342.0,0
49781,0,12,0,0,6,0,11154.0,263604.0,45
49783,0,5,19,0,1,3,31548.0,181028.0,40
49796,0,1,0,0,1,0,161.0,65417.0,1
49797,0,0,2,2,0,0,0.0,0.0,2
49829,0,8,2,0,0,4,31624.0,162000.0,60
49855,0,6,16,2,2,2,76824.0,319908.0,78
49870,0,0,1,1,0,0,1658.0,44775.0,2
49931,0,2,0,0,2,0,6434.0,61374.0,24
49935,0,1,0,0,1,0,2826.0,39167.0,5
49938,0,3,0,1,1,0,7276.0,75318.0,2
49946,0,2,0,1,0,0,1613.0,45968.0,1
53005,0,6,0,3,0,0,22866.0,313602.0,109
53012,0,2,0,0,0,1,7410.0,97500.0,80
53027,0,3,0,0,0,1,9241.0,70162.0,32
53038,0,2,0,2,0,0,3186.0,170688.0,56
53045,0,23,0,0,0,3,25497.0,314703.0,552
53048,0,1,0,0,1,0,1439.0,56563.0,6
53050,0,3,0,0,0,1,2805.0,57668.0,12
53051,2,12,16,6,2,2,153540.0,823830.0,735
53066,1,11,0,0,2,0,27758.0,193760.0,308
53072,2,0,0,0,2,0,21420.0,184046.0,101
53073,0,4,0,0,0,1,6181.0,63570.0,88
53080,1,0,0,0,1,0,2360.0,56558.0,6
53081,1,5,8,0,3,2,89745.0,251765.0,440
53083,2,0,0,0,2,0,16670.0,145654.0,80
53090,0,1,0,0,0,1,8632.0,73992.0,35
53092,1,2,2,1,1,2,33980.0,426260.0,784
53095,0,2,0,0,2,0,23374.0,132602.0,72
53097,0,1,0,1,0,0,2003.0,129115.0,67
53103,1,0,0,0,1,0,1472.0,91210.0,6
53104,0,4,0,3,0,0,6495.0,246378.0,96
53105,1,4,0,1,2,0,34743.0,230550.0,255
53115,0,3,0,0,0,1,6405.0,61557.0,81
53120,0,1,0,0,0,1,3952.0,73205.0,27
53121,1,2,0,1,1,0,15076.0,140518.0,44
53125,0,1,0,0,0,1,806.0,85833.0,52
53130,0,2,0,1,0,0,3141.0,76677.0,24
53132,2,0,0,0,2,0,27306.0,168236.0,170
53142,0,3,12,0,1,1,24726.0,144282.0,290
53144,0,6,1,4,0,0,39516.0,242620.0,276
53147,0,1,6,0,0,2,14574.0,132022.0,206
53149,1,0,0,0,1,0,7534.0,98625.0,29
53151,0,0,1,0,1,0,13511.0,82325.0,110
53154,2,6,10,0,3,2,73570.0,374200.0,515
53158,2,8,8,4,2,1,44338.0,629776.0,609
53186,2,18,2,6,6,2,195062.0,871794.0,889
53190,0,3,0,2,0,0,12994.0,96516.0,84
53202,0,20,0,7,0,3,156960.0,556060.0,1400
53203,0,6,2,4,0,2,5910.0,432954.0,180
53204,0,13,0,2,0,1,39219.0,94338.0,225
53207,0,9,1,3,0,2,82940.0,320195.0,595
53208,0,4,1,3,0,0,36213.0,105513.0,114
53209,0,8,0,5,0,0,93050.0,182685.0,925
53211,0,10,1,6,0,0,87054.0,376890.0,1146
53212,0,0,1,0,0,1,13195.0,37543.0,69
53213,0,0,1,0,0,1,11420.0,80139.0,113
53214,0,4,0,1,0,1,31284.0,98936.0,98
53215,0,0,10,0,0,1,19108.0,39310.0,28
53217,0,7,0,2,1,1,45748.0,430092.0,1044
53220,0,0,1,1,0,0,11251.0,56808.0,28
53221,0,4,0,1,2,0,47853.0,155604.0,291
53222,0,4,0,2,0,0,22452.0,120046.0,122
53223,0,3,0,0,1,0,12341.0,50666.0,38
53224,0,2,0,0,2,0,15754.0,110524.0,56
53225,0,0,1,1,0,0,9897.0,44865.0,21
53226,0,8,0,0,2,0,16496.0,146796.0,82
53228,0,2,0,0,2,0,12498.0,138036.0,100
53233,0,12,0,4,0,3,31717.0,109445.0,126
53290,0,2,0,1,0,0,0.0,0.0,0
53295,0,4,0,0,4,0,0.0,0.0,0
53403,0,20,0,2,0,2,42120.0,171316.0,70
53406,0,2,0,0,1,0,10904.0,62016.0,42
53522,0,2,0,0,0,1,412.0,59762.0,2
53528,1,2,0,1,1,0,5002.0,175896.0,74
53532,0,2,0,1,0,0,5968.0,90546.0,68
53536,0,2,0,1,0,0,3509.0,73503.0,27
53538,0,2,0,0,1,0,7381.0,61815.0,49
53545,0,10,0,5,0,0,50235.0,280315.0,475
53549,1,0,0,0,1,0,4172.0,61706.0,9
53551,0,2,0,1,0,0,3465.0,73561.0,24
53558,1,0,0,0,1,0,4798.0,94951.0,81
53559,1,0,0,0,1,0,2199.0,73075.0,27
53562,0,7,1,5,0,0,56680.0,432190.0,1275
53563,1,0,0,0,1,0,4258.0,78266.0,21
53572,1,0,0,0,1,0,3921.0,83794.0,75
53578,0,2,0,1,0,0,2686.0,66613.0,34
53581,1,1,0,0,2,0,8750.0,103100.0,26
53590,0,4,1,2,0,1,47742.0,246819.0,600
53593,0,4,0,3,0,0,27996.0,321087.0,1011
53597,2,4,0,2,2,0,29856.0,422000.0,252
53598,0,2,0,1,0,0,1027.0,95087.0,20
53703,0,44,9,17,2,4,382467.0,940746.0,4876
53704,0,20,13,11,1,2,292054.0,878962.0,4340
53705,0,16,0,8,0,2,121290.0,709340.0,1625
53706,0,16,0,8,0,0,472.0,86432.0,0
53711,0,16,18,10,2,2,296870.0,1159102.0,2653
53713,0,12,1,5,2,0,68593.0,311451.0,1386
53714,0,0,5,0,0,1,7107.0,56544.0,64
53715,0,7,1,5,0,1,29280.0,204624.0,582
53716,0,9,1,5,0,1,48702.0,458988.0,660
53718,1,14,1,4,3,1,53584.0,628000.0,1184
53719,0,14,2,9,0,1,136150.0,814900.0,2480
53788,0,2,0,1,0,0,0.0,0.0,0
53792,0,6,0,3,0,0,0.0,0.0,0
53809,0,2,0,1,0,0,1541.0,60197.0,1
53818,0,6,0,3,0,0,16656.0,157803.0,66
53901,1,0,0,0,1,0,6155.0,52492.0,187
53913,0,2,0,1,0,0,8979.0,53483.0,62
53916,0,2,2,0,0,1,9597.0,54428.0,49
53933,1,0,0,0,1,0,1270.0,60250.0,5
53948,0,0,6,0,0,1,3306.0,52633.0,28
53952,2,0,0,0,1,0,1436.0,50917.0,10
53959,0,3,0,0,0,1,5220.0,65335.0,8
53963,0,2,0,1,0,0,5298.0,59132.0,19
53965,0,8,0,1,0,3,18656.0,217092.0,148
54002,0,2,0,1,0,0,2647.0,67819.0,13
54011,0,2,0,0,1,0,2699.0,79257.0,12
54015,0,1,0,0,1,0,1354.0,90104.0,5
54016,0,6,2,0,1,2,37413.0,290919.0,210
54017,0,4,0,2,0,0,13764.0,156262.0,19
54022,1,0,0,0,1,0,8364.0,70445.0,59
54024,0,2,0,0,1,0,2074.0,56667.0,6
54112,0,1,0,0,1,0,1033.0,56007.0,3
54114,0,1,1,0,1,0,2456.0,48178.0,36
54121,0,1,0,0,1,0,1342.0,53519.0,5
54130,2,4,0,4,2,0,61674.0,423198.0,324
54143,0,1,0,0,1,0,6922.0,50440.0,24
54153,1,0,0,0,1,0,3097.0,52011.0,2
54165,2,0,0,0,2,0,6112.0,138608.0,13
54202,0,5,0,0,0,2,1314.0,124584.0,8
54209,0,5,0,0,0,2,1262.0,143612.0,40
54210,0,1,0,0,0,1,389.0,67798.0,1
54211,0,7,0,0,0,3,414.0,250500.0,0
54212,0,8,0,0,0,4,1952.0,333332.0,14
54220,0,6,0,2,0,2,69168.0,206168.0,156
54234,0,2,0,1,0,0,864.0,57188.0,11
54235,0,9,0,1,0,4,40550.0,298860.0,200
54241,0,1,0,1,0,0,6477.0,50836.0,34
54301,0,5,0,0,0,1,9199.0,59501.0,62
54302,0,4,0,1,2,0,37977.0,127362.0,159
54303,0,0,8,0,0,1,11913.0,41069.0,26
54304,4,18,0,8,4,2,172256.0,695856.0,252
54311,1,0,0,0,1,0,14130.0,66864.0,82
54313,0,1,1,2,0,0,29890.0,181196.0,214
54401,2,2,8,0,3,2,65635.0,266140.0,390
54403,2,0,0,0,2,0,20820.0,109224.0,62
54405,1,0,0,0,1,0,1147.0,50426.0,3
54409,0,1,0,0,0,1,5687.0,48065.0,15
54423,0,8,1,0,1,2,2703.0,260625.0,0
54449,0,5,0,0,1,1,23248.0,117432.0,170
54452,1,0,0,0,1,0,8300.0,60070.0,33
54456,1,0,0,0,1,0,2551.0,52175.0,3
54467,3,0,0,0,3,0,17379.0,183210.0,72
54473,0,1,0,0,1,0,1057.0,60197.0,2
54481,4,8,0,4,4,0,92336.0,395480.0,268
54482,1,0,0,0,1,0,4240.0,72434.0,5
54501,1,0,0,0,1,0,8443.0,54904.0,30
54555,0,4,0,0,2,0,4792.0,102254.0,4
54562,0,4,0,0,0,1,925.0,54191.0,20
54601,1,8,0,1,5,1,141701.0,351267.0,1183
54603,0,2,0,1,0,0,6449.0,49606.0,25
54619,0,2,0,1,0,0,1234.0,67500.0,0
54636,0,2,0,0,1,0,5171.0,81735.0,30
54639,0,4,0,2,0,0,2058.0,83750.0,30
54650,0,16,12,2,0,4,60894.0,388608.0,333
54656,1,2,0,1,1,0,14138.0,118658.0,84
54660,1,2,13,0,2,2,26208.0,228964.0,184
54665,0,2,0,0,1,0,3604.0,45720.0,43
54667,0,2,0,0,1,0,1810.0,57222.0,9
54669,0,0,1,1,0,0,3077.0,71319.0,25
54701,2,8,10,3,4,2,145521.0,541386.0,1125
54703,0,6,0,3,0,0,52455.0,174093.0,186
54720,1,4,0,2,1,0,9831.0,170517.0,24
54742,0,2,0,0,1,0,1885.0,66972.0,8
54745,0,2,0,0,1,0,909.0,59141.0,0
54751,0,2,9,0,1,2,28596.0,163617.0,69
54812,0,1,0,0,1,0,1943.0,49958.0,4
54814,1,2,0,1,1,0,2428.0,118290.0,20
54817,0,1,0,0,0,1,1006.0,55682.0,1
54821,0,2,0,0,1,0,621.0,50375.0,0
54837,0,1,0,0,0,1,1640.0,51167.0,5
54848,0,2,0,0,0,1,2581.0,46656.0,14
54880,2,0,0,0,2,0,26576.0,99684.0,46
54891,0,0,4,0,0,2,3024.0,112292.0,11
54901,1,4,0,0,2,0,27676.0,99224.0,84
54902,8,0,0,0,8,0,81184.0,416608.0,718
54904,1,2,6,0,3,1,35928.0,302888.0,196
54911,2,2,0,1,2,0,31020.0,157299.0,213
54913,2,15,1,1,5,1,59346.0,585389.0,784
54914,0,4,0,2,0,0,26192.0,112128.0,556
54915,0,2,0,0,0,1,17030.0,67162.0,97
54923,1,0,0,0,1,0,3854.0,55250.0,1
54929,1,0,0,0,1,0,3843.0,53005.0,8
54935,1,0,0,0,1,0,17567.0,54543.0,71
54937,0,4,0,0,0,1,7645.0,68268.0,22
54941,0,2,0,0,0,1,1130.0,55069.0,1
54952,1,0,0,0,1,0,11490.0,59143.0,78
54956,1,3,0,0,3,0,55614.0,192987.0,219
54961,1,0,0,0,1,0,5845.0,59157.0,31
54981,1,0,0,0,1,0,6677.0,62796.0,54
54982,1,0,0,0,1,0,3012.0,51354.0,9
55008,0,2,0,1,0,0,5938.0,70685.0,108
55009,0,3,0,0,0,1,3198.0,76867.0,44
55013,1,0,0,0,1,0,2534.0,87273.0,53
55014,2,0,0,0,1,0,9739.0,91334.0,383
55016,0,12,0,4,2,0,72168.0,608838.0,1167
55024,0,2,0,1,0,0,12151.0,98172.0,351
55025,0,0,2,0,0,1,9454.0,85721.0,237
55033,2,10,0,6,2,0,94280.0,614816.0,1044
55037,1,2,8,0,2,1,5652.0,139644.0,18
55040,0,3,0,1,1,0,9714.0,162758.0,106
55041,2,0,0,0,2,0,6896.0,129330.0,68
55042,1,10,0,0,1,2,10224.0,360642.0,1092
55044,0,18,0,9,0,0,170982.0,1039293.0,3558
55051,0,0,2,0,1,0,3824.0,56461.0,18
55057,0,20,0,10,0,0,80380.0,756460.0,1970
55060,2,6,0,0,3,2,59140.0,321335.0,875
55063,0,1,1,0,1,1,7216.0,116756.0,40
55066,2,4,2,0,4,2,48234.0,351936.0,522
55068,0,2,0,1,0,0,10518.0,100382.0,496
55072,1,2,0,0,2,0,2546.0,85966.0,12
55077,0,4,0,0,3,1,20892.0,314252.0,1236
55082,0,8,0,2,2,0,55812.0,401160.0,1770
55084,0,2,0,0,0,1,661.0,67102.0,10
55101,2,20,0,10,3,0,60905.0,761579.0,2457
55102,6,29,0,12,1,3,149104.0,960288.0,9232
55103,1,3,0,0,2,0,9864.0,69454.0,278
55104,0,32,28,16,4,4,407232.0,1526832.0,9852
55105,0,8,0,4,0,0,41616.0,371728.0,2096
55106,0,4,0,0,2,0,35948.0,101218.0,412
55108,1,3,0,1,1,0,12686.0,146288.0,1040
55109,0,10,1,4,2,0,78102.0,388566.0,1992
55110,4,6,2,0,6,0,97002.0,510372.0,1827
55111,0,13,0,1,3,0,100.0,61000.0,308
55112,0,2,0,0,2,0,33784.0,149806.0,2174
55113,0,24,1,4,2,2,144168.0,557760.0,7280
55114,0,2,0,1,0,0,1595.0,62240.0,117
55117,84,4,0,0,2,0,31940.0,106068.0,632
55118,0,8,0,2,2,0,48716.0,268516.0,1362
55119,2,41,0,20,2,1,354407.0,1324731.0,8257
55121,0,6,0,3,0,0,11205.0,201750.0,660
55122,0,8,0,0,0,2,25976.0,158308.0,1222
55123,0,12,0,6,0,0,57018.0,714972.0,2037
55124,2,4,0,2,2,0,79904.0,357004.0,1850
55125,1,2,0,0,1,1,32640.0,205078.0,1738
55126,0,10,0,2,0,1,33516.0,276168.0,1896
55127,0,6,0,2,1,0,23313.0,304719.0,1830
55128,1,4,8,2,1,1,46548.0,282996.0,1340
55129,0,0,16,0,0,2,18092.0,262938.0,929
55130,0,1,0,0,1,0,5536.0,38314.0,32
55144,0,8,0,4,0,0,0.0,0.0,24
55155,0,14,0,3,2,0,0.0,0.0,405
55302,0,2,1,0,1,0,3045.0,73171.0,60
55303,2,10,0,6,2,0,143816.0,675552.0,1724
55304,2,4,0,0,4,0,66892.0,431040.0,1604
55305,0,10,8,3,0,2,49675.0,413550.0,3605
55306,0,24,2,4,4,2,63500.0,750260.0,915
55311,0,8,0,4,0,0,55744.0,510280.0,1774
55317,2,0,4,0,2,2,32428.0,479544.0,1338
55320,0,0,8,0,0,1,1933.0,78803.0,24
55330,0,6,1,3,1,0,54016.0,373488.0,1472
55331,0,3,0,0,0,1,7119.0,137701.0,1010
55337,0,14,0,6,0,2,146816.0,583256.0,2268
55343,2,4,1,0,2,1,36474.0,197409.0,1320
55344,0,80,8,4,24,12,281880.0,2906440.0,3750
55346,0,2,0,1,0,0,6256.0,119236.0,476
55347,0,4,0,2,0,0,22974.0,286162.0,2178
55350,2,12,2,2,2,2,46566.0,372570.0,318
55352,0,1,0,0,0,1,3312.0,81278.0,128
55362,0,0,2,0,0,1,6988.0,76082.0,132
55369,0,31,0,3,2,5,153750.0,907350.0,6080
55371,0,1,0,0,1,0,6229.0,71597.0,87
55372,0,20,0,10,0,0,121260.0,1145560.0,3645
55374,0,0,2,0,0,1,5253.0,128072.0,188
55376,1,0,0,0,1,0,5375.0,114409.0,195
55378,0,0,4,0,0,2,20496.0,239036.0,491
55379,0,16,0,4,0,2,90666.0,528432.0,1881
55391,0,6,1,2,2,0,27088.0,496292.0,4340
55401,0,22,0,7,1,2,67450.0,940070.0,4580
55402,0,24,0,10,0,3,5304.0,732212.0,715
55403,6,54,0,22,2,4,316680.0,1363096.0,9548
55404,0,4,0,0,1,0,12091.0,30585.0,238
55405,0,5,0,0,1,1,14770.0,117878.0,1466
55406,0,4,0,2,0,0,31142.0,135446.0,1110
55408,0,0,2,0,0,2,30700.0,119834.0,657
55411,0,6,0,4,0,0,37856.0,164440.0,374
55413,0,12,20,6,2,2,66600.0,700620.0,1275
55414,0,24,0,4,2,0,72180.0,244872.0,1374
55415,5,17,2,7,3,2,23736.0,1245000.0,2196
55416,0,62,20,14,6,10,497820.0,2553240.0,20145
55417,0,1,0,1,0,0,10867.0,89938.0,771
55418,0,1,0,0,1,0,13243.0,70642.0,603
55419,0,4,0,0,2,0,21474.0,218016.0,1255
55420,0,4,0,2,0,0,17060.0,119070.0,554
55421,0,2,0,0,0,1,11719.0,56185.0,314
55422,0,8,16,4,0,2,76200.0,448182.0,1896
55423,0,6,0,1,1,0,30530.0,133704.0,914
55424,0,4,0,2,0,0,7014.0,342250.0,1560
55425,0,27,0,2,0,5,27979.0,434399.0,784
55426,0,26,0,12,2,0,169484.0,1119370.0,3647
55427,0,8,0,4,0,0,38596.0,323252.0,902
55428,0,6,2,3,0,1,48040.0,224940.0,948
55430,0,10,0,2,0,2,30608.0,235612.0,346
55431,0,8,0,4,0,0,31832.0,338900.0,612
55432,0,6,2,3,0,1,48572.0,253920.0,1212
55433,1,0,0,0,1,0,13761.0,64194.0,233
55434,1,1,1,1,2,0,34134.0,212523.0,780
55435,0,30,0,8,0,4,84864.0,811032.0,2016
55436,0,2,0,1,0,0,5741.0,105718.0,706
55437,0,32,0,0,0,10,78790.0,796160.0,1455
55439,0,6,0,3,0,0,10482.0,414318.0,757
55442,0,4,0,1,0,1,10934.0,215030.0,642
55443,2,0,0,0,2,0,21794.0,165502.0,694
55445,0,21,1,7,2,1,42050.0,905660.0,1740
55447,0,2,0,1,0,0,8596.0,102214.0,498
55449,0,8,0,1,0,1,20020.0,212202.0,1198
55450,0,5,0,0,2,0,0.0,0.0,20
55454,0,8,0,4,0,0,13816.0,86580.0,22
55455,0,14,1,7,0,1,0.0,0.0,0
55604,0,2,0,0,0,1,1724.0,57500.0,20
55606,0,1,1,0,1,1,236.0,82500.0,0
55612,0,2,0,0,1,1,544.0,152500.0,22
55615,0,4,0,0,0,1,123.0,54375.0,5
55616,0,5,0,0,0,2,6586.0,127788.0,94
55718,0,0,8,0,0,1,1314.0,65985.0,9
55719,0,3,2,0,2,0,5188.0,88194.0,50
55720,2,0,0,0,2,0,13448.0,113434.0,36
55723,0,10,0,0,0,3,2928.0,176100.0,24
55731,0,2,0,0,0,1,2904.0,50375.0,26
55744,0,4,2,0,1,1,17548.0,113396.0,178
55767,1,2,1,2,1,0,3777.0,157734.0,66
55783,0,0,1,0,0,1,978.0,60417.0,13
55792,0,1,1,2,0,0,9836.0,81352.0,38
55802,0,8,12,4,2,2,10888.0,252104.0,172
55804,0,2,0,0,2,0,11528.0,167700.0,225
55805,0,2,0,0,2,0,9658.0,60280.0,48
55806,1,2,0,0,1,1,8514.0,75868.0,76
55807,1,0,0,0,1,0,4234.0,49223.0,29
55811,10,6,0,2,10,0,133476.0,818712.0,744
55812,0,4,0,2,0,0,6960.0,111032.0,198
55901,2,32,0,8,8,2,411786.0,1328670.0,4896
55902,0,8,20,2,2,2,62166.0,538560.0,2340
55904,2,8,0,0,4,2,63414.0,369624.0,564
55912,0,24,0,6,0,2,91296.0,402192.0,552
55920,1,0,0,0,1,0,2946.0,94798.0,84
55923,1,0,0,0,1,0,1854.0,77981.0,8
55925,1,0,0,0,1,0,430.0,69444.0,14
55949,0,8,0,4,0,0,2828.0,247352.0,56
55960,0,4,0,0,2,0,2518.0,203854.0,46
55964,1,0,0,0,1,0,1742.0,65606.0,12
55976,0,1,1,0,1,0,3054.0,67875.0,54
55987,2,10,0,0,4,2,82674.0,318588.0,783
55992,1,0,0,0,1,0,2017.0,70450.0,33
56001,1,15,2,2,3,4,168786.0,468477.0,2538
56003,1,4,2,2,2,0,24792.0,280980.0,484
56007,1,3,10,0,4,1,44920.0,249765.0,405
56011,1,0,0,0,1,0,3088.0,84681.0,42
56043,1,0,0,0,1,0,193.0,53125.0,0
56071,0,4,0,0,0,1,4480.0,88194.0,95
56073,0,4,2,1,1,0,14016.0,131812.0,206
56082,1,0,8,0,1,1,9694.0,122306.0,170
56087,0,2,2,0,1,0,1263.0,58097.0,1
56093,1,0,0,0,1,0,4912.0,54057.0,59
56156,0,2,0,1,0,0,2392.0,63041.0,17
56164,2,2,0,1,2,0,7197.0,151902.0,6
56171,0,0,8,0,0,1,782.0,61618.0,4
56187,0,0,6,0,0,1,5173.0,52699.0,39
56201,0,1,0,0,1,0,9077.0,51860.0,112
56222,0,2,0,0,0,1,825.0,61806.0,0
56258,0,3,0,0,0,1,5920.0,54324.0,40
56265,0,3,0,0,0,1,3319.0,54863.0,23
56267,0,4,2,1,2,1,10476.0,235000.0,240
56270,0,8,0,0,0,2,912.0,99000.0,2
56277,0,2,0,1,0,0,1262.0,63150.0,24
56288,0,4,0,0,0,1,2008.0,78790.0,35
56301,0,2,1,1,2,0,36081.0,156597.0,651
56303,0,2,1,0,1,0,10852.0,51813.0,136
56308,0,8,9,2,2,1,57065.0,320660.0,500
56313,1,0,0,0,1,0,37.0,43750.0,0
56345,0,2,2,0,1,0,6082.0,52621.0,69
56401,0,4,8,1,1,1,37476.0,156741.0,303
56425,0,4,0,2,0,0,6492.0,142676.0,70
56441,0,2,2,0,1,0,1577.0,44580.0,15
56466,0,1,1,2,0,0,2726.0,100514.0,10
56470,0,2,0,1,0,0,4432.0,53087.0,64
56472,0,4,0,2,0,0,6366.0,120626.0,27
56474,0,2,0,1,0,0,1895.0,44661.0,21
56477,0,2,0,0,1,0,1165.0,50650.0,14
56479,0,2,0,0,0,1,2178.0,46429.0,8
56482,0,4,0,2,0,0,5668.0,91708.0,48
56484,0,4,2,0,1,0,1503.0,51773.0,10
56501,0,4,4,0,2,0,14696.0,121666.0,82
56537,0,2,2,0,2,0,16376.0,108024.0,198
56560,0,2,1,0,1,0,16996.0,61667.0,198
56601,0,13,12,0,4,1,68175.0,257655.0,690
56633,0,2,0,0,0,1,1709.0,43844.0,10
56636,0,2,0,0,0,1,2025.0,54506.0,3
75001,0,28,0,0,2,4,48774.0,435072.0,2283
75002,0,2,0,0,0,1,22414.0,101429.0,2622
75006,0,4,1,1,0,2,55740.0,193386.0,2730
75009,0,1,0,1,0,0,4207.0,111146.0,934
75010,0,3,0,1,0,1,23668.0,171892.0,3854
75013,0,48,0,6,0,18,349656.0,3132216.0,33096
75019,0,52,2,22,0,6,453936.0,3324720.0,44562
75020,0,8,8,0,3,2,44475.0,250405.0,1065
75022,0,1,0,0,0,1,8372.0,162351.0,2244
75023,0,9,0,4,0,1,90980.0,450965.0,7470
75024,0,144,52,20,8,28,996296.0,5741344.0,55398
75025,0,30,0,2,0,10,223944.0,1422060.0,19008
75028,0,2,0,0,0,1,16262.0,127931.0,2361
75032,0,7,1,0,0,3,34065.0,327240.0,4263
75033,0,6,0,0,0,1,0.0,0.0,3065
75034,0,100,0,24,4,20,1832256.0,5649936.0,106752
75035,0,15,0,3,0,6,217980.0,1211724.0,20598
75038,0,22,0,2,3,2,86667.0,431844.0,6853
75039,0,26,0,6,1,5,121920.0,1106688.0,22020
75040,0,30,0,13,0,2,274425.0,958860.0,7860
75041,0,4,0,0,0,2,18398.0,100790.0,272
75042,0,4,0,2,0,0,22624.0,101098.0,470
75043,0,2,0,0,0,1,21088.0,63331.0,508
75050,0,3,1,0,1,1,29386.0,117134.0,782
75051,1,1,0,1,1,0,25508.0,85844.0,1702
75052,0,11,1,3,0,3,178050.0,471960.0,7992
75056,0,19,0,0,0,7,157759.0,624764.0,24164
75060,0,2,0,0,0,1,13818.0,57907.0,428
75061,0,6,0,0,1,1,34490.0,98800.0,582
75062,0,32,12,8,8,8,388248.0,1329408.0,7392
75063,2,54,0,14,0,14,451332.0,2689484.0,52640
75067,0,6,1,1,2,1,99248.0,255756.0,4468
75069,1,8,1,2,3,1,82896.0,348636.0,7014
75070,0,20,0,2,0,8,368490.0,1026500.0,17140
75071,0,8,0,0,0,4,71256.0,415928.0,5222
75074,0,15,0,0,1,5,107442.0,424080.0,8286
75075,0,16,0,4,2,2,115368.0,644824.0,5572
75077,0,14,0,6,0,2,101336.0,869496.0,5608
75080,0,5,1,1,2,0,56568.0,233208.0,5328
75081,0,12,0,0,3,1,60116.0,308696.0,3504
75082,0,13,0,5,0,1,50460.0,713574.0,10782
75087,0,9,0,1,1,2,49660.0,413692.0,4788
75088,0,7,0,1,0,2,27531.0,281109.0,1797
75089,0,2,0,0,0,1,11492.0,107111.0,632
75090,0,7,0,3,1,0,33572.0,168520.0,612
75092,0,2,0,1,0,0,9968.0,56855.0,279
75093,0,43,0,6,1,13,376040.0,2258600.0,73920
75094,0,2,0,0,0,1,6133.0,125990.0,1541
75098,0,4,0,0,0,2,34734.0,189282.0,3038
75103,0,1,0,0,1,0,5464.0,61083.0,82
75104,0,9,0,0,0,3,46863.0,219513.0,2424
75110,0,0,10,0,0,1,9935.0,44906.0,85
75115,0,5,1,0,0,2,38366.0,144168.0,1122
75119,0,0,4,0,0,1,9509.0,60229.0,209
75126,0,2,0,0,0,1,14280.0,99729.0,1217
75134,0,3,1,1,0,1,14548.0,108280.0,198
