DMV_ID,DMV_Snapshot_Date,Zip_code,VIN_Prefix,Registration_Valid_Date,State_Code,EV_Make_Model
1,DMV Direct (3/3/2018),48380,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48173,5YJSA1E4,11/14/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48430,1G1RA6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48226,5YJSA1E2,11/14/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48206,1G1RB6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48866,1G1RD6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48336,3FA6P0SU,11/14/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49423,3FA6P0SU,11/14/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48302,5YJSA1E2,11/14/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48220,1G1RE6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48035,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48236,1G1FX6S0,11/14/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48009,1N4BZ0CP,11/14/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49504,1G1RA6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48054,1G1RD6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49335,JTDKARFP,11/14/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48220,1FADP3R4,11/14/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),49024,JTDKN3DP,11/14/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48360,5YJSA1E2,11/14/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48415,1G1RB6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48067,3FA6P0PU,11/14/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48221,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48104,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49319,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48070,1FADP5FU,11/13/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48070,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48188,1G6RR1E4,11/13/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48236,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48359,2C4RC1N7,11/13/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48423,1G1RA6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,1FADP5CU,11/13/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48114,1G1RB6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48827,1G1RD6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48097,1G1RD6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48328,1G1RB6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48855,WBY2Z2C5,11/13/2017,MI,BMW i8
1,DMV Direct (3/3/2018),49048,JN1AZ0CP,11/14/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),63132,5YJXCDE2,11/13/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),49415,1G1RB6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48624,1G1RB6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48310,1G1RD6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48323,JTDKN3DP,11/14/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48359,2C4RC1N7,11/13/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48390,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49010,5YJXCDE2,11/13/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48073,1FADP5CU,11/13/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49453,1FADP5CU,11/13/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48176,3FA6P0SU,11/13/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48336,3FA6P0SU,11/14/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48094,1FADP5CU,11/15/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48312,1G1RA6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48076,1G1RA6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48439,1G1RB6S5,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48430,1G1RB6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49690,5YJSA1DN,11/15/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48105,1G1RA6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48375,3FA6P0PU,11/15/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48316,1G1RA6S5,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48114,3FA6P0PU,11/15/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48881,JTDKN3DP,11/15/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),49085,1G1RD6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,JTDKARFP,11/15/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48054,3FA6P0PU,11/15/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49426,1G1FW6S0,11/15/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48864,1G1RD6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48085,1G1RB6S5,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,1FADP5EU,11/15/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48116,1G1RD6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48017,1G1RD6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49423,1FADP5CU,11/15/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48066,1G1RB6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49301,1FADP3R4,11/15/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),49423,1G1RB6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48433,1G1RA6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48359,2C4RC1N7,11/14/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48105,JTDKARFP,11/14/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48067,1G1RD6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49085,1G1RB6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49316,YV4BR0DL,11/14/2017,MI,Volvo XC60 Plug In
1,DMV Direct (3/3/2018),49686,1G1RA6E4,11/14/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49721,1G1FW6S0,11/14/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48170,WBA8E1C3,11/14/2017,MI,BMW 3-Series Plug in
1,DMV Direct (3/3/2018),49009,WAUUPBFF,11/14/2017,MI,Audi A3 Plug In
1,DMV Direct (3/3/2018),48070,1FADP5CU,11/14/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48820,5ASAG474,11/14/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),48823,3FA6P0SU,11/15/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48044,1G1RD6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48207,JTDKN3DP,11/15/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48170,2C4RC1N7,11/15/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),49316,1G1RA6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48116,1G1RB6S5,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48306,1G1RB6S5,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48118,1FADP5CU,11/15/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1N4AZ0CP,11/15/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48152,5YJXCAE2,11/15/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48310,1FADP5CU,11/15/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49546,1G1RB6E4,11/15/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48307,1G1RB6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,JTDKARFP,11/9/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48103,1FADP3R4,11/9/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48831,1G1RC6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48335,1FADP5CU,11/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48097,1G1RD6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48168,5YJSA1E2,11/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48117,1G1RD6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49426,1G1RA6S5,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48072,1G1RA6S5,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RB6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48183,1G1RA6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,5YJXCBE4,11/8/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48103,5YJSA1E2,11/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48910,1G1RA6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49460,1FADP5CU,11/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,JTDKARFP,11/9/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),49038,1G6RL1E4,11/9/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48237,5YJXCBE2,11/9/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),49341,1G1RA6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48446,1G1RA6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49442,1N4AZ0CP,11/9/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48910,1N4AZ0CP,11/9/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48304,1G6RL1E4,11/9/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),49770,1G1RD6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48915,1FAHP3R4,11/8/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48306,1FADP5CU,11/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48371,1N4AZ0CP,11/8/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49426,1FADP5CU,11/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49012,1G1RD6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48306,1G1RA6S5,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48025,1FADP5CU,11/7/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48180,1G1RA6E4,11/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48124,1FADP5CU,11/7/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48105,3C3CFFGE,11/8/2017,MI,Fiat 500e
1,DMV Direct (3/3/2018),48449,1G1RB6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,5UXKT0C5,11/8/2017,MI,BMW X5
1,DMV Direct (3/3/2018),48823,1N4AZ0CP,11/8/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48240,1FADP5CU,11/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48073,1G1FX6S0,11/8/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48732,3FA6P0SU,11/8/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48047,1FADP5EU,11/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48198,1FADP5CU,11/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48072,1G1RB6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48036,1G1RA6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,1G1RA6E4,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49601,1G1RC6S5,11/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,5YJSA1E2,11/8/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48847,JTDKN3DP,11/8/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),49316,1G1RD6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RA6E4,11/12/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49301,5YJSA1DN,11/12/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48168,5YJXCBE2,11/12/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),49525,1N4BZ0CP,11/12/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48038,1G1RA6S5,11/12/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48381,1G1RD6E4,11/12/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,1G1FW6S0,11/10/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),49316,1FADP5CU,11/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48304,1G1FW6S0,11/10/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48363,5YJSA1E2,11/12/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48197,1FADP5CU,11/11/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48382,1G1RA6S5,11/11/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49315,1G1RD6E4,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49307,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,WP1AE2A2,11/13/2017,MI,Porsche Cayenne S E-Hybrid
1,DMV Direct (3/3/2018),48331,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48073,1G1RB6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),74134,1G1RA6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,5YJXCDE2,11/13/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48843,5YJSA1E4,11/13/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48823,1G1RB6S5,11/12/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48359,2C4RC1N7,11/13/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48044,1G1RB6S5,11/13/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,2C4RC1N7,11/13/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48236,1G1RA6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48044,1G1RA6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48017,1G1RA6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,1G1RA6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48442,1FADP5CU,11/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48313,1FADP5CU,11/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49263,1G1RA6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48383,1G1RD6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49424,1G1RA6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,5YJSA1E2,11/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48315,1G1RD6E4,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48823,1FADP5CU,11/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48915,JTDKN3DP,11/10/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48328,WBY1Z4C5,11/10/2017,MI,BMW i3 REx
1,DMV Direct (3/3/2018),48309,YV4BC0PL,11/10/2017,MI,Volvo XC90 Plug In
1,DMV Direct (3/3/2018),49333,1G1RB6E4,11/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48439,5YJSA1E2,11/10/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49424,1G1RA6E4,11/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48117,1FADP3R4,11/10/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),49201,5YJSA1H1,11/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49505,1G1RB6S5,11/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48047,1G1RD6E4,11/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48009,5YJSA1H1,11/10/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48009,1G1RB6S5,11/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48044,3FA6P0SU,11/20/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48167,1G1RB6S5,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48150,3FA6P0SU,11/20/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48380,1G1RB6S5,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RB6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48108,1G1RD6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49508,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49648,3FA6P0PU,11/20/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49307,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49064,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48125,1FADP5EU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48154,1G1RD6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48026,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49424,1FADP5EU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48150,1G1RD6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48823,52CG4AGA,11/20/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),49456,5YJSA1E2,11/20/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48307,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1G1RA6S5,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48197,1FADP5EU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1G1RA6S5,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48133,1G1RE6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48302,1G1RB6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48446,1G1RA6S5,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48637,JTDKARFP,11/20/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48915,1G1RD6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48047,1G1RA6E4,11/19/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48025,1G1FW6S0,11/20/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48878,1G1RA6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48820,1G1RB6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48438,1G6RR1E4,11/19/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48307,1G1RA6S5,11/19/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48334,1FADP5CU,11/19/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48309,1FADP5CU,11/19/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48301,1G1RD6S5,11/19/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48314,1G1RA6S5,11/19/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48085,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48220,1G1RA6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48326,2C4RC1N7,11/20/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48124,3FA6P0SU,11/20/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49456,3FA6P0SU,11/20/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48842,1G1RB6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48323,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48327,1G1RA6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48125,2C4RC1N7,11/20/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48823,2C4RC1N7,11/20/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48879,1G1RB6E4,11/20/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48183,1FADP5CU,11/20/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48359,2C4RC1N7,11/21/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48348,1G1RA6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49008,JTDKN3DP,11/21/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48359,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49406,1FADP5CU,11/21/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48170,1G1RB6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48827,1G1RB6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48348,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1FADP5CU,11/21/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48340,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49085,WBAJB1C5,11/21/2017,MI,BMW 5-Series Plug in
1,DMV Direct (3/3/2018),49507,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48336,1G1RH6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49424,1G1RA6S5,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48823,1G1RD6E4,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48162,1G1RD6E4,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48331,1G1RA6S5,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48473,1G6RR1E4,11/22/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),49461,1FADP5FU,11/22/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48302,1FADP5EU,11/21/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1N4AZ0CP,11/21/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48197,WBY1Z4C5,11/21/2017,MI,BMW i3 REx
1,DMV Direct (3/3/2018),48357,1G1RB6E4,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48236,1G1RD6E4,11/22/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48126,JN1AZ0CP,11/21/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48473,5ASAK274,11/21/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),48111,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48331,3FA6P0PU,11/21/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49316,JTDKARFP,11/21/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48382,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48879,3FA6P0PU,11/21/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49685,1G1RA6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,JTDKN3DP,11/21/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),49071,5YJXCDE2,11/21/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),49878,1G1RB6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49735,5ASAG474,11/21/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),48044,1FADP5EU,11/21/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48808,3FA6P0PU,11/21/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48105,1G1RB6E4,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48313,1G1RA6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48371,1G1FW6S0,11/21/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),49265,1FADP5EU,11/21/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1N4AZ0CP,11/21/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48823,5YJSA1CN,11/21/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48850,2C4RC1N7,11/21/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),49301,1G1RA6S5,11/21/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48430,1G1RA6E4,11/21/2017,MI,Chevrolet Volt
