Zip_Code,County_Name,State_Code,County_Code
66538,Nemaha County,KS,20131
66522,Nemaha County,KS,20131
66403,Nemaha County,KS,20131
66521,Nemaha County,KS,20131
66733,Neosho County,KS,20133
66776,Neosho County,KS,20133
67357,Neosho County,KS,20133
66748,Neosho County,KS,20133
66780,Neosho County,KS,20133
66772,Neosho County,KS,20133
67341,Neosho County,KS,20133
66771,Neosho County,KS,20133
66720,Neosho County,KS,20133
66775,Neosho County,KS,20133
66740,Neosho County,KS,20133
67515,Ness County,KS,20135
67584,Ness County,KS,20135
67560,Ness County,KS,20135
67518,Ness County,KS,20135
67516,Ness County,KS,20135
67521,Ness County,KS,20135
67572,Ness County,KS,20135
67653,Norton County,KS,20137
67629,Norton County,KS,20137
67654,Norton County,KS,20137
67645,Norton County,KS,20137
67622,Norton County,KS,20137
66409,Osage County,KS,20139
66413,Osage County,KS,20139
66451,Osage County,KS,20139
66524,Osage County,KS,20139
66868,Osage County,KS,20139
66546,Osage County,KS,20139
66537,Osage County,KS,20139
66095,Osage County,KS,20139
66523,Osage County,KS,20139
66414,Osage County,KS,20139
66510,Osage County,KS,20139
66871,Osage County,KS,20139
66856,Osage County,KS,20139
66543,Osage County,KS,20139
66528,Osage County,KS,20139
67474,Osborne County,KS,20141
67675,Osborne County,KS,20141
67623,Osborne County,KS,20141
67649,Osborne County,KS,20141
67673,Osborne County,KS,20141
67648,Osborne County,KS,20141
67473,Osborne County,KS,20141
67485,Osborne County,KS,20141
67437,Osborne County,KS,20141
67651,Osborne County,KS,20141
67458,Ottawa County,KS,20143
67422,Ottawa County,KS,20143
67484,Ottawa County,KS,20143
67436,Ottawa County,KS,20143
67432,Ottawa County,KS,20143
67467,Ottawa County,KS,20143
67401,Ottawa County,KS,20143
66901,Ottawa County,KS,20143
67455,Ottawa County,KS,20143
67466,Ottawa County,KS,20143
67470,Ottawa County,KS,20143
67418,Ottawa County,KS,20143
67480,Ottawa County,KS,20143
67445,Ottawa County,KS,20143
67567,Pawnee County,KS,20145
67550,Pawnee County,KS,20145
67574,Pawnee County,KS,20145
67523,Pawnee County,KS,20145
67529,Pawnee County,KS,20145
67557,Pawnee County,KS,20145
67547,Pawnee County,KS,20145
67661,Phillips County,KS,20147
67664,Phillips County,KS,20147
66951,Phillips County,KS,20147
67639,Phillips County,KS,20147
67621,Phillips County,KS,20147
67628,Phillips County,KS,20147
67647,Phillips County,KS,20147
67644,Phillips County,KS,20147
67646,Phillips County,KS,20147
66536,Pottawatomie County,KS,20149
66521,Pottawatomie County,KS,20149
66547,Pottawatomie County,KS,20149
66535,Pottawatomie County,KS,20149
66427,Pottawatomie County,KS,20149
66407,Pottawatomie County,KS,20149
66432,Pottawatomie County,KS,20149
66549,Pottawatomie County,KS,20149
66520,Pottawatomie County,KS,20149
66422,Pottawatomie County,KS,20149
66502,Pottawatomie County,KS,20149
66540,Pottawatomie County,KS,20149
67028,Pratt County,KS,20151
67066,Pratt County,KS,20151
67557,Pratt County,KS,20151
67124,Pratt County,KS,20151
67059,Pratt County,KS,20151
67134,Pratt County,KS,20151
67021,Pratt County,KS,20151
67583,Pratt County,KS,20151
67035,Pratt County,KS,20151
67065,Pratt County,KS,20151
67744,Rawlins County,KS,20153
67745,Rawlins County,KS,20153
67730,Rawlins County,KS,20153
67749,Rawlins County,KS,20153
67739,Rawlins County,KS,20153
67701,Rawlins County,KS,20153
67068,Reno County,KS,20155
67566,Reno County,KS,20155
67570,Reno County,KS,20155
67510,Reno County,KS,20155
67543,Reno County,KS,20155
67561,Reno County,KS,20155
67025,Reno County,KS,20155
67546,Reno County,KS,20155
67585,Reno County,KS,20155
67501,Reno County,KS,20155
67568,Reno County,KS,20155
67512,Reno County,KS,20155
67578,Reno County,KS,20155
67505,Reno County,KS,20155
67583,Reno County,KS,20155
67514,Reno County,KS,20155
67108,Reno County,KS,20155
67581,Reno County,KS,20155
67020,Reno County,KS,20155
67502,Reno County,KS,20155
67522,Reno County,KS,20155
67579,Reno County,KS,20155
67035,Reno County,KS,20155
66966,Republic County,KS,20157
66960,Republic County,KS,20157
66935,Republic County,KS,20157
66949,Republic County,KS,20157
66964,Republic County,KS,20157
66939,Republic County,KS,20157
66940,Republic County,KS,20157
66961,Republic County,KS,20157
66938,Republic County,KS,20157
66959,Republic County,KS,20157
66930,Republic County,KS,20157
66901,Republic County,KS,20157
67502,Rice County,KS,20159
67459,Rice County,KS,20159
67491,Rice County,KS,20159
67561,Rice County,KS,20159
67546,Rice County,KS,20159
67512,Rice County,KS,20159
67524,Rice County,KS,20159
67579,Rice County,KS,20159
67573,Rice County,KS,20159
67444,Rice County,KS,20159
67554,Rice County,KS,20159
67457,Rice County,KS,20159
67427,Rice County,KS,20159
67526,Rice County,KS,20159
66506,Riley County,KS,20161
66505,Riley County,KS,20161
66411,Riley County,KS,20161
66449,Riley County,KS,20161
66548,Riley County,KS,20161
66531,Riley County,KS,20161
66442,Riley County,KS,20161
66503,Riley County,KS,20161
66502,Riley County,KS,20161
66554,Riley County,KS,20161
66517,Riley County,KS,20161
66933,Riley County,KS,20161
67432,Riley County,KS,20161
67447,Riley County,KS,20161
67663,Rooks County,KS,20163
67632,Rooks County,KS,20163
67642,Rooks County,KS,20163
67657,Rooks County,KS,20163
67675,Rooks County,KS,20163
67646,Rooks County,KS,20163
67669,Rooks County,KS,20163
67651,Rooks County,KS,20163
67661,Rooks County,KS,20163
67659,Rooks County,KS,20163
67639,Rooks County,KS,20163
67559,Rush County,KS,20165
67565,Rush County,KS,20165
67553,Rush County,KS,20165
67511,Rush County,KS,20165
67548,Rush County,KS,20165
67513,Rush County,KS,20165
67567,Rush County,KS,20165
67520,Rush County,KS,20165
67556,Rush County,KS,20165
67575,Rush County,KS,20165
67665,Russell County,KS,20167
67649,Russell County,KS,20167
67544,Russell County,KS,20167
67634,Russell County,KS,20167
67640,Russell County,KS,20167
67673,Russell County,KS,20167
67648,Russell County,KS,20167
67490,Russell County,KS,20167
67658,Russell County,KS,20167
67481,Russell County,KS,20167
67626,Russell County,KS,20167
67416,Saline County,KS,20169
67484,Saline County,KS,20169
67448,Saline County,KS,20169
67470,Saline County,KS,20169
67456,Saline County,KS,20169
67401,Saline County,KS,20169
67480,Saline County,KS,20169
67402,Saline County,KS,20169
67425,Saline County,KS,20169
67442,Saline County,KS,20169
67863,Scott County,KS,20171
67851,Scott County,KS,20171
67850,Scott County,KS,20171
67871,Scott County,KS,20171
67147,Sedgwick County,KS,20173
67016,Sedgwick County,KS,20173
67120,Sedgwick County,KS,20173
67215,Sedgwick County,KS,20173
67226,Sedgwick County,KS,20173
67052,Sedgwick County,KS,20173
67001,Sedgwick County,KS,20173
67118,Sedgwick County,KS,20173
67275,Sedgwick County,KS,20173
67219,Sedgwick County,KS,20173
67210,Sedgwick County,KS,20173
67211,Sedgwick County,KS,20173
67216,Sedgwick County,KS,20173
67203,Sedgwick County,KS,20173
67108,Sedgwick County,KS,20173
67101,Sedgwick County,KS,20173
67206,Sedgwick County,KS,20173
67230,Sedgwick County,KS,20173
67212,Sedgwick County,KS,20173
67213,Sedgwick County,KS,20173
67220,Sedgwick County,KS,20173
67106,Sedgwick County,KS,20173
67543,Sedgwick County,KS,20173
67221,Sedgwick County,KS,20173
67228,Sedgwick County,KS,20173
67232,Sedgwick County,KS,20173
67055,Sedgwick County,KS,20173
67260,Sedgwick County,KS,20173
67207,Sedgwick County,KS,20173
67208,Sedgwick County,KS,20173
67217,Sedgwick County,KS,20173
67209,Sedgwick County,KS,20173
67201,Sedgwick County,KS,20173
67025,Sedgwick County,KS,20173
67017,Sedgwick County,KS,20173
67020,Sedgwick County,KS,20173
67039,Sedgwick County,KS,20173
67276,Sedgwick County,KS,20173
67235,Sedgwick County,KS,20173
67205,Sedgwick County,KS,20173
67214,Sedgwick County,KS,20173
67277,Sedgwick County,KS,20173
67037,Sedgwick County,KS,20173
67026,Sedgwick County,KS,20173
67060,Sedgwick County,KS,20173
67135,Sedgwick County,KS,20173
67050,Sedgwick County,KS,20173
67030,Sedgwick County,KS,20173
67223,Sedgwick County,KS,20173
67133,Sedgwick County,KS,20173
67031,Sedgwick County,KS,20173
67218,Sedgwick County,KS,20173
67227,Sedgwick County,KS,20173
67278,Sedgwick County,KS,20173
67204,Sedgwick County,KS,20173
67110,Sedgwick County,KS,20173
67149,Sedgwick County,KS,20173
67202,Sedgwick County,KS,20173
67067,Sedgwick County,KS,20173
67951,Seward County,KS,20175
67901,Seward County,KS,20175
67952,Seward County,KS,20175
67870,Seward County,KS,20175
67869,Seward County,KS,20175
67859,Seward County,KS,20175
67954,Seward County,KS,20175
67877,Seward County,KS,20175
66620,Shawnee County,KS,20177
66636,Shawnee County,KS,20177
66629,Shawnee County,KS,20177
66409,Shawnee County,KS,20177
66617,Shawnee County,KS,20177
66512,Shawnee County,KS,20177
66542,Shawnee County,KS,20177
66604,Shawnee County,KS,20177
66647,Shawnee County,KS,20177
66616,Shawnee County,KS,20177
66536,Shawnee County,KS,20177
66546,Shawnee County,KS,20177
66667,Shawnee County,KS,20177
66050,Shawnee County,KS,20177
66624,Shawnee County,KS,20177
66614,Shawnee County,KS,20177
66608,Shawnee County,KS,20177
66609,Shawnee County,KS,20177
66619,Shawnee County,KS,20177
66431,Shawnee County,KS,20177
66414,Shawnee County,KS,20177
66603,Shawnee County,KS,20177
66610,Shawnee County,KS,20177
66611,Shawnee County,KS,20177
66606,Shawnee County,KS,20177
66539,Shawnee County,KS,20177
66615,Shawnee County,KS,20177
66601,Shawnee County,KS,20177
66420,Shawnee County,KS,20177
66699,Shawnee County,KS,20177
66402,Shawnee County,KS,20177
66533,Shawnee County,KS,20177
66607,Shawnee County,KS,20177
66618,Shawnee County,KS,20177
66524,Shawnee County,KS,20177
66683,Shawnee County,KS,20177
66622,Shawnee County,KS,20177
66626,Shawnee County,KS,20177
66625,Shawnee County,KS,20177
66605,Shawnee County,KS,20177
66612,Shawnee County,KS,20177
66621,Shawnee County,KS,20177
67738,Sheridan County,KS,20179
67740,Sheridan County,KS,20179
67753,Sheridan County,KS,20179
67757,Sheridan County,KS,20179
67733,Sherman County,KS,20181
67732,Sherman County,KS,20181
67741,Sherman County,KS,20181
67735,Sherman County,KS,20181
66951,Smith County,KS,20183
66952,Smith County,KS,20183
67638,Smith County,KS,20183
67474,Smith County,KS,20183
66932,Smith County,KS,20183
67628,Smith County,KS,20183
67437,Smith County,KS,20183
66967,Smith County,KS,20183
67578,Stafford County,KS,20185
67545,Stafford County,KS,20185
67526,Stafford County,KS,20185
67557,Stafford County,KS,20185
67576,Stafford County,KS,20185
67530,Stafford County,KS,20185
67855,Stanton County,KS,20187
67878,Stanton County,KS,20187
67862,Stanton County,KS,20187
67953,Stevens County,KS,20189
67951,Stevens County,KS,20189
67952,Stevens County,KS,20189
67031,Sumner County,KS,20191
67103,Sumner County,KS,20191
67110,Sumner County,KS,20191
67051,Sumner County,KS,20191
67026,Sumner County,KS,20191
67146,Sumner County,KS,20191
67120,Sumner County,KS,20191
67119,Sumner County,KS,20191
67105,Sumner County,KS,20191
67018,Sumner County,KS,20191
67140,Sumner County,KS,20191
67004,Sumner County,KS,20191
67049,Sumner County,KS,20191
67013,Sumner County,KS,20191
67152,Sumner County,KS,20191
67022,Sumner County,KS,20191
67106,Sumner County,KS,20191
67118,Sumner County,KS,20191
67701,Thomas County,KS,20193
67764,Thomas County,KS,20193
67748,Thomas County,KS,20193
67734,Thomas County,KS,20193
67743,Thomas County,KS,20193
67732,Thomas County,KS,20193
67753,Thomas County,KS,20193
67747,Thomas County,KS,20193
67672,Trego County,KS,20195
67656,Trego County,KS,20195
67584,Trego County,KS,20195
67637,Trego County,KS,20195
67572,Trego County,KS,20195
67752,Trego County,KS,20195
67631,Trego County,KS,20195
66526,Wabaunsee County,KS,20197
66507,Wabaunsee County,KS,20197
66501,Wabaunsee County,KS,20197
66401,Wabaunsee County,KS,20197
66615,Wabaunsee County,KS,20197
66834,Wabaunsee County,KS,20197
66431,Wabaunsee County,KS,20197
66614,Wabaunsee County,KS,20197
66846,Wabaunsee County,KS,20197
66610,Wabaunsee County,KS,20197
66413,Wabaunsee County,KS,20197
66547,Wabaunsee County,KS,20197
66423,Wabaunsee County,KS,20197
66407,Wabaunsee County,KS,20197
66536,Wabaunsee County,KS,20197
67761,Wallace County,KS,20199
67758,Wallace County,KS,20199
67762,Wallace County,KS,20199
66968,Washington County,KS,20201
66943,Washington County,KS,20201
66946,Washington County,KS,20201
66548,Washington County,KS,20201
66960,Washington County,KS,20201
66937,Washington County,KS,20201
66953,Washington County,KS,20201
66955,Washington County,KS,20201
66412,Washington County,KS,20201
66962,Washington County,KS,20201
66958,Washington County,KS,20201
66933,Washington County,KS,20201
66945,Washington County,KS,20201
66938,Washington County,KS,20201
66944,Washington County,KS,20201
67861,Wichita County,KS,20203
67863,Wichita County,KS,20203
67335,Wilson County,KS,20205
66714,Wilson County,KS,20205
67047,Wilson County,KS,20205
66776,Wilson County,KS,20205
66717,Wilson County,KS,20205
66720,Wilson County,KS,20205
66777,Wilson County,KS,20205
66736,Wilson County,KS,20205
66757,Wilson County,KS,20205
66710,Wilson County,KS,20205
66761,Woodson County,KS,20207
66748,Woodson County,KS,20207
66852,Woodson County,KS,20207
66758,Woodson County,KS,20207
66783,Woodson County,KS,20207
66870,Woodson County,KS,20207
66777,Woodson County,KS,20207
66717,Woodson County,KS,20207
66736,Woodson County,KS,20207
66749,Woodson County,KS,20207
66103,Wyandotte County,KS,20209
66115,Wyandotte County,KS,20209
66160,Wyandotte County,KS,20209
66101,Wyandotte County,KS,20209
66217,Wyandotte County,KS,20209
66105,Wyandotte County,KS,20209
66112,Wyandotte County,KS,20209
66119,Wyandotte County,KS,20209
66106,Wyandotte County,KS,20209
66109,Wyandotte County,KS,20209
66048,Wyandotte County,KS,20209
66102,Wyandotte County,KS,20209
66117,Wyandotte County,KS,20209
66118,Wyandotte County,KS,20209
66007,Wyandotte County,KS,20209
66012,Wyandotte County,KS,20209
66104,Wyandotte County,KS,20209
66111,Wyandotte County,KS,20209
66216,Wyandotte County,KS,20209
42743,Adair County,KY,21001
42753,Adair County,KY,21001
42741,Adair County,KY,21001
42728,Adair County,KY,21001
42742,Adair County,KY,21001
42715,Adair County,KY,21001
42642,Adair County,KY,21001
42733,Adair County,KY,21001
42528,Adair County,KY,21001
42129,Adair County,KY,21001
42539,Adair County,KY,21001
42718,Adair County,KY,21001
42720,Adair County,KY,21001
42164,Allen County,KY,21003
42134,Allen County,KY,21003
42171,Allen County,KY,21003
42153,Allen County,KY,21003
42133,Allen County,KY,21003
42120,Allen County,KY,21003
42122,Allen County,KY,21003
40372,Anderson County,KY,21005
40342,Anderson County,KY,21005
40012,Anderson County,KY,21005
40076,Anderson County,KY,21005
40046,Anderson County,KY,21005
40601,Anderson County,KY,21005
40078,Anderson County,KY,21005
42022,Ballard County,KY,21007
42087,Ballard County,KY,21007
42060,Ballard County,KY,21007
42024,Ballard County,KY,21007
42056,Ballard County,KY,21007
42053,Ballard County,KY,21007
42749,Barren County,KY,21009
42166,Barren County,KY,21009
42156,Barren County,KY,21009
42123,Barren County,KY,21009
42746,Barren County,KY,21009
42154,Barren County,KY,21009
42130,Barren County,KY,21009
42152,Barren County,KY,21009
42157,Barren County,KY,21009
42141,Barren County,KY,21009
42160,Barren County,KY,21009
42127,Barren County,KY,21009
42133,Barren County,KY,21009
42171,Barren County,KY,21009
42131,Barren County,KY,21009
40353,Bath County,KY,21011
40374,Bath County,KY,21011
40346,Bath County,KY,21011
40322,Bath County,KY,21011
40358,Bath County,KY,21011
40351,Bath County,KY,21011
40334,Bath County,KY,21011
40311,Bath County,KY,21011
40360,Bath County,KY,21011
40371,Bath County,KY,21011
41041,Bath County,KY,21011
40977,Bell County,KY,21013
40958,Bell County,KY,21013
40856,Bell County,KY,21013
40813,Bell County,KY,21013
40939,Bell County,KY,21013
40902,Bell County,KY,21013
40940,Bell County,KY,21013
40988,Bell County,KY,21013
40913,Bell County,KY,21013
40845,Bell County,KY,21013
40930,Bell County,KY,21013
40955,Bell County,KY,21013
40965,Bell County,KY,21013
41048,Boone County,KY,21015
41022,Boone County,KY,21015
41080,Boone County,KY,21015
45275,Boone County,KY,21015
41030,Boone County,KY,21015
41005,Boone County,KY,21015
41091,Boone County,KY,21015
41025,Boone County,KY,21015
41042,Boone County,KY,21015
41018,Boone County,KY,21015
41092,Boone County,KY,21015
41094,Boone County,KY,21015
41051,Boone County,KY,21015
40511,Bourbon County,KY,21017
40374,Bourbon County,KY,21017
40361,Bourbon County,KY,21017
40353,Bourbon County,KY,21017
41031,Bourbon County,KY,21017
40324,Bourbon County,KY,21017
40357,Bourbon County,KY,21017
40348,Bourbon County,KY,21017
40516,Bourbon County,KY,21017
40311,Bourbon County,KY,21017
41102,Boyd County,KY,21019
41230,Boyd County,KY,21019
41168,Boyd County,KY,21019
41105,Boyd County,KY,21019
41132,Boyd County,KY,21019
41129,Boyd County,KY,21019
41101,Boyd County,KY,21019
40464,Boyle County,KY,21021
40440,Boyle County,KY,21021
40468,Boyle County,KY,21021
40328,Boyle County,KY,21021
40330,Boyle County,KY,21021
40452,Boyle County,KY,21021
40422,Boyle County,KY,21021
41002,Bracken County,KY,21023
41064,Bracken County,KY,21023
41034,Bracken County,KY,21023
41044,Bracken County,KY,21023
41061,Bracken County,KY,21023
41043,Bracken County,KY,21023
41040,Bracken County,KY,21023
41004,Bracken County,KY,21023
41348,Breathitt County,KY,21025
41317,Breathitt County,KY,21025
41366,Breathitt County,KY,21025
41727,Breathitt County,KY,21025
41339,Breathitt County,KY,21025
41364,Breathitt County,KY,21025
41314,Breathitt County,KY,21025
41721,Breathitt County,KY,21025
41310,Breathitt County,KY,21025
41745,Breathitt County,KY,21025
41385,Breathitt County,KY,21025
41301,Breathitt County,KY,21025
41390,Breathitt County,KY,21025
41311,Breathitt County,KY,21025
40145,Breckinridge County,KY,21027
40161,Breckinridge County,KY,21027
40142,Breckinridge County,KY,21027
40146,Breckinridge County,KY,21027
40144,Breckinridge County,KY,21027
40170,Breckinridge County,KY,21027
42343,Breckinridge County,KY,21027
42712,Breckinridge County,KY,21027
40111,Breckinridge County,KY,21027
40119,Breckinridge County,KY,21027
40153,Breckinridge County,KY,21027
40143,Breckinridge County,KY,21027
40175,Breckinridge County,KY,21027
42754,Breckinridge County,KY,21027
40152,Breckinridge County,KY,21027
40176,Breckinridge County,KY,21027
40115,Breckinridge County,KY,21027
40178,Breckinridge County,KY,21027
40171,Breckinridge County,KY,21027
40140,Breckinridge County,KY,21027
40157,Breckinridge County,KY,21027
40109,Bullitt County,KY,21029
40110,Bullitt County,KY,21029
40229,Bullitt County,KY,21029
40177,Bullitt County,KY,21029
40071,Bullitt County,KY,21029
40150,Bullitt County,KY,21029
40129,Bullitt County,KY,21029
40207,Bullitt County,KY,21029
40047,Bullitt County,KY,21029
40272,Bullitt County,KY,21029
40166,Bullitt County,KY,21029
40165,Bullitt County,KY,21029
40013,Bullitt County,KY,21029
40299,Bullitt County,KY,21029
42261,Butler County,KY,21031
42256,Butler County,KY,21031
42339,Butler County,KY,21031
42333,Butler County,KY,21031
42721,Butler County,KY,21031
42273,Butler County,KY,21031
42252,Butler County,KY,21031
42201,Butler County,KY,21031
42219,Butler County,KY,21031
42320,Butler County,KY,21031
42288,Butler County,KY,21031
42101,Butler County,KY,21031
42275,Butler County,KY,21031
42408,Caldwell County,KY,21033
42411,Caldwell County,KY,21033
42445,Caldwell County,KY,21033
42064,Caldwell County,KY,21033
42211,Caldwell County,KY,21033
42036,Calloway County,KY,21035
42076,Calloway County,KY,21035
42066,Calloway County,KY,21035
42048,Calloway County,KY,21035
42049,Calloway County,KY,21035
42071,Calloway County,KY,21035
42020,Calloway County,KY,21035
42054,Calloway County,KY,21035
42040,Calloway County,KY,21035
42025,Calloway County,KY,21035
41001,Campbell County,KY,21037
41006,Campbell County,KY,21037
41099,Campbell County,KY,21037
41007,Campbell County,KY,21037
41076,Campbell County,KY,21037
41074,Campbell County,KY,21037
41075,Campbell County,KY,21037
41072,Campbell County,KY,21037
41071,Campbell County,KY,21037
41073,Campbell County,KY,21037
41059,Campbell County,KY,21037
41085,Campbell County,KY,21037
42021,Carlisle County,KY,21039
42023,Carlisle County,KY,21039
42039,Carlisle County,KY,21039
42035,Carlisle County,KY,21039
40045,Carroll County,KY,21041
41083,Carroll County,KY,21041
40011,Carroll County,KY,21041
41045,Carroll County,KY,21041
40075,Carroll County,KY,21041
41008,Carroll County,KY,21041
41098,Carroll County,KY,21041
40006,Carroll County,KY,21041
41146,Carter County,KY,21043
41132,Carter County,KY,21043
41142,Carter County,KY,21043
41121,Carter County,KY,21043
41143,Carter County,KY,21043
41180,Carter County,KY,21043
41144,Carter County,KY,21043
41168,Carter County,KY,21043
40351,Carter County,KY,21043
41164,Carter County,KY,21043
41173,Carter County,KY,21043
41179,Carter County,KY,21043
41141,Carter County,KY,21043
41171,Carter County,KY,21043
42642,Casey County,KY,21045
42539,Casey County,KY,21045
42528,Casey County,KY,21045
42566,Casey County,KY,21045
42516,Casey County,KY,21045
42728,Casey County,KY,21045
40009,Casey County,KY,21045
42541,Casey County,KY,21045
40484,Casey County,KY,21045
40442,Casey County,KY,21045
42733,Casey County,KY,21045
40437,Casey County,KY,21045
42553,Casey County,KY,21045
40328,Casey County,KY,21045
40489,Casey County,KY,21045
40464,Casey County,KY,21045
42544,Casey County,KY,21045
42565,Casey County,KY,21045
42262,Christian County,KY,21047
42215,Christian County,KY,21047
42442,Christian County,KY,21047
42453,Christian County,KY,21047
42408,Christian County,KY,21047
42464,Christian County,KY,21047
42220,Christian County,KY,21047
42241,Christian County,KY,21047
42217,Christian County,KY,21047
42254,Christian County,KY,21047
42240,Christian County,KY,21047
42236,Christian County,KY,21047
42266,Christian County,KY,21047
42232,Christian County,KY,21047
42286,Christian County,KY,21047
40391,Clark County,KY,21049
40353,Clark County,KY,21049
40515,Clark County,KY,21049
40392,Clark County,KY,21049
40509,Clark County,KY,21049
40312,Clark County,KY,21049
40983,Clay County,KY,21051
40402,Clay County,KY,21051
40972,Clay County,KY,21051
40741,Clay County,KY,21051
40962,Clay County,KY,21051
40906,Clay County,KY,21051
40951,Clay County,KY,21051
40932,Clay County,KY,21051
40941,Clay County,KY,21051
40914,Clay County,KY,21051
40913,Clay County,KY,21051
40744,Clay County,KY,21051
40944,Clay County,KY,21051
40831,Clay County,KY,21051
40858,Clay County,KY,21051
42602,Clinton County,KY,21053
42717,Clinton County,KY,21053
42603,Clinton County,KY,21053
42033,Crittenden County,KY,21055
42459,Crittenden County,KY,21055
42450,Crittenden County,KY,21055
42037,Crittenden County,KY,21055
42064,Crittenden County,KY,21055
42411,Crittenden County,KY,21055
42078,Crittenden County,KY,21055
42715,Cumberland County,KY,21057
42602,Cumberland County,KY,21057
42129,Cumberland County,KY,21057
42759,Cumberland County,KY,21057
42717,Cumberland County,KY,21057
42167,Cumberland County,KY,21057
42327,Daviess County,KY,21059
42378,Daviess County,KY,21059
42366,Daviess County,KY,21059
42301,Daviess County,KY,21059
42302,Daviess County,KY,21059
42304,Daviess County,KY,21059
42377,Daviess County,KY,21059
42420,Daviess County,KY,21059
42376,Daviess County,KY,21059
42348,Daviess County,KY,21059
42303,Daviess County,KY,21059
42351,Daviess County,KY,21059
42355,Daviess County,KY,21059
42356,Daviess County,KY,21059
42259,Edmonson County,KY,21061
42171,Edmonson County,KY,21061
42729,Edmonson County,KY,21061
42721,Edmonson County,KY,21061
42754,Edmonson County,KY,21061
42285,Edmonson County,KY,21061
42160,Edmonson County,KY,21061
42275,Edmonson County,KY,21061
42210,Edmonson County,KY,21061
42207,Edmonson County,KY,21061
42101,Edmonson County,KY,21061
42163,Edmonson County,KY,21061
41180,Elliott County,KY,21063
41171,Elliott County,KY,21063
41149,Elliott County,KY,21063
41164,Elliott County,KY,21063
41472,Elliott County,KY,21063
40351,Elliott County,KY,21063
40336,Estill County,KY,21065
40472,Estill County,KY,21065
40385,Estill County,KY,21065
40312,Estill County,KY,21065
40380,Estill County,KY,21065
40507,Fayette County,KY,21067
40511,Fayette County,KY,21067
40517,Fayette County,KY,21067
40516,Fayette County,KY,21067
40510,Fayette County,KY,21067
40523,Fayette County,KY,21067
40512,Fayette County,KY,21067
40391,Fayette County,KY,21067
40508,Fayette County,KY,21067
40513,Fayette County,KY,21067
40591,Fayette County,KY,21067
40576,Fayette County,KY,21067
40324,Fayette County,KY,21067
40509,Fayette County,KY,21067
40515,Fayette County,KY,21067
40533,Fayette County,KY,21067
40581,Fayette County,KY,21067
40502,Fayette County,KY,21067
40505,Fayette County,KY,21067
40503,Fayette County,KY,21067
40544,Fayette County,KY,21067
40583,Fayette County,KY,21067
40588,Fayette County,KY,21067
40580,Fayette County,KY,21067
40524,Fayette County,KY,21067
40582,Fayette County,KY,21067
40361,Fayette County,KY,21067
40575,Fayette County,KY,21067
40579,Fayette County,KY,21067
40577,Fayette County,KY,21067
40578,Fayette County,KY,21067
40514,Fayette County,KY,21067
40574,Fayette County,KY,21067
40522,Fayette County,KY,21067
40536,Fayette County,KY,21067
40504,Fayette County,KY,21067
40555,Fayette County,KY,21067
40506,Fayette County,KY,21067
40526,Fayette County,KY,21067
41055,Fleming County,KY,21069
41093,Fleming County,KY,21069
41037,Fleming County,KY,21069
41065,Fleming County,KY,21069
41041,Fleming County,KY,21069
41081,Fleming County,KY,21069
41049,Fleming County,KY,21069
41039,Fleming County,KY,21069
41056,Fleming County,KY,21069
40351,Fleming County,KY,21069
41635,Floyd County,KY,21071
41601,Floyd County,KY,21071
41636,Floyd County,KY,21071
41643,Floyd County,KY,21071
41659,Floyd County,KY,21071
41230,Floyd County,KY,21071
41619,Floyd County,KY,21071
41666,Floyd County,KY,21071
41650,Floyd County,KY,21071
41630,Floyd County,KY,21071
41465,Floyd County,KY,21071
41655,Floyd County,KY,21071
41645,Floyd County,KY,21071
41669,Floyd County,KY,21071
41615,Floyd County,KY,21071
41604,Floyd County,KY,21071
41642,Floyd County,KY,21071
41631,Floyd County,KY,21071
41612,Floyd County,KY,21071
41647,Floyd County,KY,21071
41649,Floyd County,KY,21071
41602,Floyd County,KY,21071
41607,Floyd County,KY,21071
41663,Floyd County,KY,21071
41640,Floyd County,KY,21071
41216,Floyd County,KY,21071
41660,Floyd County,KY,21071
41667,Floyd County,KY,21071
41622,Floyd County,KY,21071
41605,Floyd County,KY,21071
41616,Floyd County,KY,21071
41621,Floyd County,KY,21071
41651,Floyd County,KY,21071
41603,Floyd County,KY,21071
41653,Floyd County,KY,21071
41124,Floyd County,KY,21071
41606,Floyd County,KY,21071
40076,Franklin County,KY,21073
40379,Franklin County,KY,21073
40621,Franklin County,KY,21073
40342,Franklin County,KY,21073
40347,Franklin County,KY,21073
40003,Franklin County,KY,21073
40601,Franklin County,KY,21073
40602,Franklin County,KY,21073
40604,Franklin County,KY,21073
42050,Fulton County,KY,21075
42041,Fulton County,KY,21075
41095,Gallatin County,KY,21077
41092,Gallatin County,KY,21077
41030,Gallatin County,KY,21077
41045,Gallatin County,KY,21077
41046,Gallatin County,KY,21077
41083,Gallatin County,KY,21077
41086,Gallatin County,KY,21077
40403,Garrard County,KY,21079
40410,Garrard County,KY,21079
40484,Garrard County,KY,21079
40461,Garrard County,KY,21079
40444,Garrard County,KY,21079
40419,Garrard County,KY,21079
41010,Grant County,KY,21081
41097,Grant County,KY,21081
41003,Grant County,KY,21081
41052,Grant County,KY,21081
41030,Grant County,KY,21081
41035,Grant County,KY,21081
41092,Grant County,KY,21081
41046,Grant County,KY,21081
42079,Graves County,KY,21083
42069,Graves County,KY,21083
42027,Graves County,KY,21083
42071,Graves County,KY,21083
42063,Graves County,KY,21083
